"OBJECTID","MDSITEID","YEAR","MD_CUMBI","MD_FIBI","MD_BIBI","HYPERLINK","COMID","HWUID","CBP_SIHW","HW_Outlet","State","County","PctNatural","PctForeRZ","PopDensity","HousUnit","MineDensity","Mngd_TF_HCZ","PctForeLos","LandCondSu","PctAg_Hyd_S","PctWetla_2","PctForeWshed","PctImpWshed","RoadStream","PctForeLos.1","PctWetland","DamDensity","Road_Dens","PctWetWshed","PctImpRZ","PctVulnGeo","HabConditi","HabCondi_1","HabCondi_2","PctNatlCon","Out_Aq_Con","Pct_303d_Cat","SPARROWTN","SPARROWTP","CBP_Ag_N","CBP_Ag_P","CBP_Ag_S","CBP_CSO_N","CBP_CSO_P","CBP_CSO_S","CBP_DEV_N","CBP_DEV_P","CBP_DEV_S","CBP_SEP_N","CBP_SEP_P","CBP_SEP_S","CBP_WW_N","CBP_WW_P","CBP_WW_S","FutureDev","AvgPctFore","PctProtLan","AgWaterUse","Dom_WatUse","Ind_WatUse","Wld_Fir_Rsk","BrkTrt_Curr","BrkTrt_6deg","Cli_Stress","HUC12_ID","HUC12_Acre","HUC12_DS","HUC12_Name","HUC12_Type","Headwater","Catch_Area","StateFIPS","CountyFIPS","FIPS","Shape_Leng","Shape_Area","BUFPctFor","BUFPctImp"
3221,"PATL-B01-X-2013",2013,"NA",NA,"3.57","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B01-X-2013",11689334,"NA",0,"OutsideHW","MD","Howard County",0.382439973368,0.863973349464,256.223302434,96.6050063961,0.00489377630328,0.212372775866,0.572375720233,0.766317873,0.0186206964866,0.122407160754,0.368898380368,0.0823875804766,0.647201916109,0.572375720233,0.013541593,0.0146813289098,0.877689602664,0.877592839246,0.0284798304069,0.0432924250338,2.5,2,2,0,0.615552550336,0,0.0310225435831,0.0592865561082,0.0239105747445,0.0119967807659,0.0470853067401,0,0,0,0.0717930082332,0.0860766402805,0.0685033509725,0.263382070197,0,0,0.00475890813082,0.00164759912162,0.00234173767698,0.00936773766138,0.0439931667449,0.308309252895,0.08,24.48,0.31,0.0231043495907,0.007389733,0.037028844,0.991587983,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.16000006521,24,27,24027,11220,2160000,0.425039872408293,0.250398724082935
3222,"PATL-B01-X-2014",2014,"NA",NA,"3.29","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B01-X-2014",11689334,"NA",0,"OutsideHW","MD","Howard County",0.382439973368,0.863973349464,256.223302434,96.6050063961,0.00489377630328,0.212372775866,0.572375720233,0.766317873,0.0186206964866,0.122407160754,0.368898380368,0.0823875804766,0.647201916109,0.572375720233,0.013541593,0.0146813289098,0.877689602664,0.877592839246,0.0284798304069,0.0432924250338,2.5,2,2,0,0.615552550336,0,0.0310225435831,0.0592865561082,0.0239105747445,0.0119967807659,0.0470853067401,0,0,0,0.0717930082332,0.0860766402805,0.0685033509725,0.263382070197,0,0,0.00475890813082,0.00164759912162,0.00234173767698,0.00936773766138,0.0439931667449,0.308309252895,0.08,24.48,0.31,0.0231043495907,0.007389733,0.037028844,0.991587983,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.16000006521,24,27,24027,11220,2160000,0.425039872408293,0.250398724082935
3223,"PATL-B02-X-2011",2011,"NA",NA,"3.29","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B02-X-2011",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.83054892601432,0.000795544948289578
3224,"PATL-B02-X-2012",2012,"NA",NA,"3.86","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B02-X-2012",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.830023828435266,0.00158856235107228
3225,"PATL-B02-X-2013",2013,"NA",NA,"3.57","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B02-X-2013",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.830023828435266,0.00158856235107228
3226,"PATL-B02-X-2014",2014,"NA",NA,"3.29","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B02-X-2014",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.830023828435266,0.00158856235107228
3227,"PATL-B03-X-2011",2011,"NA",NA,"3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B03-X-2011",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.574484944532488,0.302694136291601
3228,"PATL-B03-X-2012",2012,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B03-X-2012",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.575396825396825,0.302380952380952
3229,"PATL-B03-X-2013",2013,"NA",NA,"3.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B03-X-2013",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.575396825396825,0.302380952380952
3230,"PATL-B03-X-2014",2014,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B03-X-2014",11689302,"NA",0,"OutsideHW","MD","Baltimore County",0.382604867902,0.864221632712,255.293055845,96.2854710668,0.00491313274241,0.213327078217,0.572124215386,0.766324085,0.0186866090606,0.121591546662,0.369043944902,0.0818434565363,0.639935539698,0.572124215386,0.013560923,0.0147393982272,0.878298996161,0.878408453338,0.0284774411422,0.0409741759602,3.75,2,2,0.29592920354,0.642750321623,0,0.0309093815582,0.0586576088141,0.0239080340224,0.0119948805641,0.0470783702297,0,0,0,0.071370079845,0.0854052182303,0.0680034882029,0.263179032151,0,0,0.00475766433314,0.00164589881293,0.00230040952897,0.00997009773273,0.0431042363156,0.308943314117,0.19,47.7,2.66,0.0229665443072,0.001486674,0.007645732,0.919999998,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.811799787381,24,5,24005,5760,811800,0.575396825396825,0.302380952380952
3231,"PATL-B04-X-2011",2011,"NA",NA,"2.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B04-X-2011",11689272,"NA",0,"OutsideHW","MD","Baltimore County",0.381006303357,0.864421336869,249.470162997,94.4278147526,0.00501184549683,0.217287411686,0.57380952381,0.765607842,0.0187801368449,0.122214316209,0.367192662357,0.0806855753574,0.621468841607,0.57380952381,0.013813641,0.0150355364905,0.879887326761,0.877785683791,0.0282928745525,0.0316823813082,4.75,2.5,2.5,0.0557491289199,0.756226333058,0,0.0306081101369,0.0577734205354,0.0238947628136,0.0119849600734,0.0470425412949,0,0,0,0.0692907090173,0.0821590754872,0.0655571456308,0.262135254358,0,0,0.00475123804512,0.00163654711513,0.0021146011371,0,0.0428686276939,0.306825682501,0.19,47.7,2.66,0.0225541327694,0.001883999,0.010693687,0.213535933,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.2725003063,24,5,24005,11520,2272500,0.604780876494024,0.0422310756972112
3232,"PATL-B04-X-2012",2012,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B04-X-2012",11689272,"NA",0,"OutsideHW","MD","Baltimore County",0.381006303357,0.864421336869,249.470162997,94.4278147526,0.00501184549683,0.217287411686,0.57380952381,0.765607842,0.0187801368449,0.122214316209,0.367192662357,0.0806855753574,0.621468841607,0.57380952381,0.013813641,0.0150355364905,0.879887326761,0.877785683791,0.0282928745525,0.0316823813082,4.75,2.5,2.5,0.0557491289199,0.756226333058,0,0.0306081101369,0.0577734205354,0.0238947628136,0.0119849600734,0.0470425412949,0,0,0,0.0692907090173,0.0821590754872,0.0655571456308,0.262135254358,0,0,0.00475123804512,0.00163654711513,0.0021146011371,0,0.0428686276939,0.306825682501,0.19,47.7,2.66,0.0225541327694,0.001883999,0.010693687,0.213535933,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.2725003063,24,5,24005,11520,2272500,0.604780876494024,0.0422310756972112
3233,"PATL-B04-X-2013",2013,"NA",NA,"4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B04-X-2013",11689272,"NA",0,"OutsideHW","MD","Baltimore County",0.381006303357,0.864421336869,249.470162997,94.4278147526,0.00501184549683,0.217287411686,0.57380952381,0.765607842,0.0187801368449,0.122214316209,0.367192662357,0.0806855753574,0.621468841607,0.57380952381,0.013813641,0.0150355364905,0.879887326761,0.877785683791,0.0282928745525,0.0316823813082,4.75,2.5,2.5,0.0557491289199,0.756226333058,0,0.0306081101369,0.0577734205354,0.0238947628136,0.0119849600734,0.0470425412949,0,0,0,0.0692907090173,0.0821590754872,0.0655571456308,0.262135254358,0,0,0.00475123804512,0.00163654711513,0.0021146011371,0,0.0428686276939,0.306825682501,0.19,47.7,2.66,0.0225541327694,0.001883999,0.010693687,0.213535933,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.2725003063,24,5,24005,11520,2272500,0.604780876494024,0.0422310756972112
3234,"PATL-B04-X-2014",2014,"NA",NA,"1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B04-X-2014",11689272,"NA",0,"OutsideHW","MD","Baltimore County",0.381006303357,0.864421336869,249.470162997,94.4278147526,0.00501184549683,0.217287411686,0.57380952381,0.765607842,0.0187801368449,0.122214316209,0.367192662357,0.0806855753574,0.621468841607,0.57380952381,0.013813641,0.0150355364905,0.879887326761,0.877785683791,0.0282928745525,0.0316823813082,4.75,2.5,2.5,0.0557491289199,0.756226333058,0,0.0306081101369,0.0577734205354,0.0238947628136,0.0119849600734,0.0470425412949,0,0,0,0.0692907090173,0.0821590754872,0.0655571456308,0.262135254358,0,0,0.00475123804512,0.00163654711513,0.0021146011371,0,0.0428686276939,0.306825682501,0.19,47.7,2.66,0.0225541327694,0.001883999,0.010693687,0.213535933,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",2.2725003063,24,5,24005,11520,2272500,0.604780876494024,0.0422310756972112
3235,"PATL-B05-X-2011",2011,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B05-X-2011",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.70429252782194,0.116852146263911
3236,"PATL-B05-X-2012",2012,"NA",NA,"1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B05-X-2012",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.70429252782194,0.116852146263911
3237,"PATL-B05-X-2013",2013,"NA",NA,"4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B05-X-2013",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.70429252782194,0.116852146263911
3238,"PATL-B05-X-2014",2014,"NA",NA,"1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B05-X-2014",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.70429252782194,0.116852146263911
3239,"PATL-B06-X-2011",2011,"NA",NA,"1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B06-X-2011",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.5219473264166,0.153232242617717
3240,"PATL-B06-X-2012",2012,"NA",NA,"1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B06-X-2012",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.522709163346614,0.152988047808765
3241,"PATL-B06-X-2013",2013,"NA",NA,"4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B06-X-2013",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.522709163346614,0.152988047808765
3242,"PATL-B06-X-2014",2014,"NA",NA,"1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B06-X-2014",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.522709163346614,0.152988047808765
3243,"PATL-B07-X-2011",2011,"NA",NA,"1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B07-X-2011",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.672785315243416,0.0446927374301676
3244,"PATL-B07-X-2012",2012,"NA",NA,"2.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B07-X-2012",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.672222222222222,0.0452380952380952
3245,"PATL-B07-X-2013",2013,"NA",NA,"2.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B07-X-2013",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.672222222222222,0.0452380952380952
3246,"PATL-B07-X-2014",2014,"NA",NA,"2.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B07-X-2014",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.672222222222222,0.0452380952380952
